update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,current_learning_rate,current_entropy_coef,effective_log_std_mean,effective_std_mean,actor_epochs_completed,actor_minibatches_completed,kl_early_stop,max_minibatch_kl,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
206,421888,-0.004296161498253544,26.784194946289062,3.924643365542094,0.0042864108923347365,0.05215393671921144,0.3467302183310191,-0.3874054551124573,5.4443488121032715,0.6761067708333334,0.000277218048,0.0092406016,-0.10963523387908936,0.8963731527328491,5,30,False,0.007835740223526955,488.2379928709708,559.3806576855859,117.13720343416207,24.908493127019028,138.3998512589751,-75.31013104459755,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,592.6666666666666,-75.31013104459755
207,423936,-0.0024445882581251984,21.880774879455565,3.9297429084777833,0.0031180207375982373,0.03009421380702406,0.35786470274130505,-0.3830847442150116,4.373135089874268,0.66064453125,0.000277107456,0.009236915200000001,-0.10877960920333862,0.8971359729766846,5,30,False,0.004977297969162464,488.93795287216244,561.6305990365072,117.63493134820601,25.01050903002033,138.3998512589751,-78.19724991947199,nan,nan,6,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,1.3333333333333333,0.5,2.3333333333333335,1.1666666666666667,0.0,0.5,532.1666666666666,-78.19724991947199
208,425984,-0.002805350341562492,13.733689308166504,3.9299286047617596,0.004795160089430472,0.05505439347665136,0.32043858071168263,1.3164489269256592,3.423736333847046,0.7613932291666666,0.00027699686399999997,0.0092332288,-0.10937409847974777,0.8966078162193298,5,30,False,0.00738812331110239,489.4467128712867,564.1777070066746,118.16972050935146,25.11612807001802,138.3998512589751,-101.38471252727322,nan,nan,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,510.0,-101.38471252727322
209,428032,-0.0031493758937964837,44.45615844726562,3.929321281115214,0.002691561427956283,0.024221332254819573,0.3187203109264374,-2.197798728942871,6.12937068939209,0.65771484375,0.000276886272,0.0092295424,-0.10865721106529236,0.8972861170768738,5,30,False,0.0060278684832155704,489.9717818349333,566.6377214555396,118.73544423932617,25.223271831011516,138.3998512589751,-77.30872690282402,nan,nan,7,0.0,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.0,1.1428571428571428,0.5714285714285714,2.2857142857142856,1.2857142857142858,0.0,0.5714285714285714,519.1428571428571,-77.30872690282402
210,430080,-0.003610737478205313,10.069146728515625,3.933675193786621,0.0038404723345144202,0.040038550866302106,0.3045987024903297,0.7310433387756348,3.1829586029052734,0.7184244791666666,0.00027677568,0.009225856000000001,-0.10663850605487823,0.8991140723228455,5,30,False,0.007386844605207443,490.4450010843533,569.2154920056346,119.28252881133812,25.327727683019475,138.3998512589751,-76.49291997523687,nan,nan,2,0.0,0.5,0.0,0.5,0.5,0.0,1.5,0.5,2.0,1.0,0.0,0.5,460.0,-76.49291997523687
211,432128,-0.002140500509024908,32.08025207519531,3.9418702920277915,0.00262432921859474,0.023871516199627272,0.3098193481564522,-0.5481743812561035,5.541646957397461,0.7023111979166666,0.00027666508799999997,0.0092221696,-0.1030544564127922,0.902320146560669,5,30,False,0.006321249064058065,490.9019684374312,571.8618355355429,119.7828954753204,25.427044804018806,138.3998512589751,-83.67096104386583,nan,nan,5,0.0,0.2,0.0,0.6,0.4,0.0,1.2,0.4,2.8,1.4,0.0,0.4,537.4,-83.67096104386583
212,434176,-0.003717359201982617,22.7636137008667,3.9538618167241415,0.004868497110181003,0.05462089719561239,0.278279617925485,0.26124775409698486,5.017773151397705,0.8131510416666666,0.000276554496,0.0092184832,-0.09883227199316025,0.9061082601547241,5,30,False,0.007511925883591175,491.29414280080783,574.5558860945166,120.34295353729976,25.53642703901278,138.3998512589751,-88.29406342922812,nan,nan,2,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,3.0,2.0,0.0,0.5,573.0,-88.29406342922812
213,436224,-0.004558882584872966,37.451320266723634,3.96184720993042,0.0053580073962912755,0.06837455643884217,0.3229433223605156,-1.323928713798523,5.892696857452393,0.65625,0.000276443904,0.0092147968,-0.0984634980559349,0.9064502716064453,5,30,False,0.009632193483412266,491.8613688801754,576.9971142955619,120.83009067422245,25.63943225701223,138.3998512589751,-82.38656961830414,nan,nan,6,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.0,0.3333333333333333,510.5,-82.38656961830414
214,438272,-0.00209985023830086,47.23170013427735,3.9619573593139648,0.0035696804985240046,0.030372560288136206,0.2819847558935483,-0.41117745637893677,5.740142822265625,0.7721354166666666,0.00027633331199999997,0.0092111104,-0.09772153943777084,0.9071338176727295,5,30,False,0.005902293138206005,492.43848564166336,579.4397487613169,121.29483845233335,25.745960378000746,138.3998512589751,-99.06806922311489,nan,nan,5,0.0,0.2,0.0,1.0,0.0,0.0,1.2,0.0,2.0,1.8,0.0,0.0,413.8,-99.06806922311489
215,440320,-0.003370476762453715,51.43288307189941,3.965774917602539,0.002625199277551697,0.020982515625655652,0.299157736202081,-1.7756537199020386,7.483710765838623,0.6861979166666666,0.00027622271999999995,0.009207424,-0.09628315269947052,0.9084757566452026,5,30,False,0.004929175600409508,493.0250639454444,581.8449160230957,121.77563694243145,25.848817157995654,138.3998512589751,-97.2361593033198,nan,nan,5,0.0,0.2,0.0,1.0,0.0,0.0,1.4,0.0,2.6,1.6,0.0,0.0,418.2,-97.2361593033198
216,442368,-0.00533744013227988,14.22379379272461,3.9719070037206015,0.005674403770050655,0.07018963159838071,0.27286098897457123,0.4679638147354126,3.4845945835113525,0.7150065104166666,0.000276112128,0.0092037376,-0.0932493656873703,0.911228597164154,5,30,False,0.012659784406423569,493.5765018561811,584.2863712558901,122.2798455205193,25.954342680997797,138.3998512589751,-83.4155000383762,nan,nan,4,0.0,0.25,0.0,0.75,0.25,0.0,1.75,0.25,3.0,1.0,0.0,0.25,443.0,-83.4155000383762
217,444416,-0.003319364939428245,34.843530082702635,3.9782909711201984,0.0040141415188666395,0.043587157941268134,0.28046435366074246,0.01937847025692463,5.323814868927002,0.7384440104166666,0.000276001536,0.0092000512,-0.0926751047372818,0.9117577075958252,5,30,False,0.009074762463569641,494.1840565434413,586.6936814260116,122.69947078962286,26.06704764299502,138.3998512589751,-95.23907655296898,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,2.0,2.0,0.0,0.2,475.4,-95.23907655296898
218,446464,-0.004244650923646986,21.401190185546874,3.9813033898671466,0.004142947835831971,0.047402051541333395,0.29335692524909973,0.5831380486488342,4.550285816192627,0.7776692708333334,0.00027589094399999996,0.0091963648,-0.09063617885112762,0.913623571395874,5,30,False,0.00766284903511405,494.7166119469007,589.2472095047997,123.10693002551852,26.171992196992505,138.3998512589751,-58.27112553520419,nan,nan,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.0,3.0,0.3333333333333333,0.0,0.6666666666666666,527.6666666666666,-58.27112553520419
219,448512,-0.006095719838049263,46.077667999267575,3.988863945007324,0.005589204052618394,0.07065714594597618,0.2959366500377655,-0.6560620069503784,6.15844202041626,0.7976888020833334,0.000275780352,0.0091926784,-0.08781411498785019,0.9161896109580994,5,30,False,0.009469795972108841,495.1597735400977,591.9463796948548,123.5090590603213,26.292223179989378,138.3998512589751,-91.38774974796033,nan,nan,5,0.0,0.2,0.0,0.8,0.2,0.0,1.2,0.2,3.0,1.6,0.0,0.2,438.4,-91.38774974796033
220,450560,-0.003554952461733289,28.573621559143067,3.9978821754455565,0.003992508139771865,0.040689744210491575,0.28034315605958304,-0.7599174976348877,4.858454704284668,0.703125,0.00027566976,0.009188992,-0.08480633795261383,0.9189574718475342,5,30,False,0.007957873865962029,495.75506888913696,594.385871040955,123.89731738824048,26.403020601981552,138.3998512589751,-97.55610356826438,nan,nan,5,0.0,0.2,0.0,1.0,0.0,0.0,1.4,0.0,2.6,1.6,0.0,0.0,435.2,-97.55610356826438
221,452608,-0.0032824165963878235,17.58523416519165,4.003130483627319,0.004185725212538179,0.04324774618726224,0.2863672499855359,0.49092185497283936,4.167275905609131,0.759765625,0.00027555916799999996,0.0091853056,-0.0847507119178772,0.9190412759780884,5,30,False,0.006754238624125719,496.3947189142852,596.7459159829305,124.28465683902323,26.509566869979608,138.3998512589751,-88.39290035947488,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,546.6666666666666,-88.39290035947488
222,454656,-0.0039706739849255735,22.072318840026856,4.003418080012003,0.0047154654641417435,0.05611524076666683,0.2687916696071625,-0.02980591543018818,4.291746616363525,0.7314453125,0.000275448576,0.0091816192,-0.08368121832609177,0.9200003147125244,5,30,False,0.008777708746492863,496.9594025713899,599.2044328438787,124.69906191893097,26.619168518984225,138.3998512589751,-105.27240169311108,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,2.25,2.25,0.25,0.0,517.5,-105.27240169311108
223,456704,-0.005133773999599119,21.69240837097168,4.008501561482747,0.005368167018242439,0.06445952016705027,0.32090579022963844,-0.5626264810562134,4.767829418182373,0.6725260416666666,0.000275337984,0.0091779328,-0.08135002106428146,0.9221861362457275,5,30,False,0.011030904948711395,497.43982626188574,601.6152639870706,125.30024582090846,26.729472311984864,138.3998512589751,-83.96860930569528,nan,nan,5,0.0,0.0,0.0,0.6,0.4,0.0,1.2,0.4,3.0,1.4,0.0,0.4,527.8,-83.96860930569528
224,458752,-0.004075083113275468,20.125754356384277,4.0157163619995115,0.003920200311401831,0.043581491149961946,0.29705023815234505,-0.13538680970668793,4.1260247230529785,0.6466471354166666,0.00027522739199999996,0.0091742464,-0.07925226539373398,0.9240775108337402,5,30,False,0.007158344611525536,498.0044284746922,603.9344777410588,125.83587251183053,26.83858951399452,138.3998512589751,-81.05166707321769,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.0,0.3333333333333333,478.6666666666667,-81.05166707321769
225,460800,-0.00474043027497828,15.340076351165772,4.0229158719380695,0.00442552961703356,0.054159414966125044,0.2687591115633647,0.5168053507804871,3.433634042739868,0.671875,0.0002751168,0.00917056,-0.07666413486003876,0.9264607429504395,5,30,False,0.007618797942996025,498.53735164156416,606.3685246480018,126.30690770392539,26.949436437993427,138.3998512589751,-86.06357171592936,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,1.5,0.25,2.75,1.25,0.0,0.25,508.0,-86.06357171592936
226,462848,-0.002810084753825019,20.320225334167482,4.031386582056681,0.0033725668916818313,0.03344983964537581,0.27644858608643214,0.5347663164138794,4.611926555633545,0.8318684895833334,0.000275006208,0.0091668736,-0.07321479916572571,0.9296659231185913,5,30,False,0.005702159833163023,498.7845885220179,609.2778133480024,126.82842783402884,27.05240322899772,138.3998512589751,-73.64991699840266,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,1.75,0.5,2.5,0.75,0.0,0.5,505.5,-73.64991699840266
227,464896,-0.0028839808345461886,41.78074722290039,4.040376949310303,0.002815195384464299,0.028668628788242737,0.25747766594092053,-0.8237939476966858,6.362619876861572,0.7337239583333334,0.00027489561599999997,0.0091631872,-0.07127019762992859,0.9314572811126709,5,30,False,0.006380384787917137,499.1106085619046,611.9583039330901,127.41550379309047,27.164348419988528,138.3998512589751,-69.9858245208743,nan,nan,5,0.0,0.0,0.0,0.4,0.6,0.0,0.6,1.0,1.8,1.4,0.0,0.6,524.4,-69.9858245208743
228,466944,-0.0031058713769501387,16.27427921295166,4.045848608016968,0.0030702972968330096,0.032104101063062745,0.2509254996975263,0.13198794424533844,3.635406732559204,0.8108723958333334,0.000274785024,0.0091595008,-0.06927980482578278,0.9333590865135193,5,30,False,0.007288132328540087,499.34303808835296,614.8421468711604,127.98210121694137,27.272721613990143,138.3998512589751,-71.09955403580777,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.0,0.6666666666666666,577.0,-71.09955403580777
229,468992,-0.005722915614023804,8.29542317390442,4.052896547317505,0.005303163833184343,0.0627486074808985,0.29665376245975494,1.3029018640518188,3.1313600540161133,0.7141927083333334,0.000274674432,0.0091558144,-0.06609681248664856,0.9364211559295654,5,30,False,0.009427682496607304,499.74342200148095,617.416084962184,128.5421643859445,27.382094265994965,138.3998512589751,-35.78346358711133,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,3.0,0.5,0.0,1.0,600.0,-35.78346358711133
230,471040,-0.004635601624613628,12.93122968673706,4.063500658671061,0.0050975751043741266,0.06122074195882306,0.24646479388078055,0.3862133324146271,3.2959630489349365,0.8147786458333334,0.00027456383999999997,0.009152128,-0.06289055198431015,0.939447283744812,5,30,False,0.010052178055047989,500.2102705563049,619.9213168292044,129.02673102090193,27.503671235986985,138.3998512589751,-63.701810450624905,nan,nan,5,0.0,0.0,0.0,0.2,0.8,0.0,1.0,1.0,3.0,1.0,0.0,0.8,593.6,-63.701810450624905
231,473088,-0.0047186542302370075,53.36704559326172,4.070048157374064,0.004026630977665698,0.04516804290081685,0.27076834191878635,-1.2354482412338257,6.480502128601074,0.8382161458333334,0.000274453248,0.0091484416,-0.06185055896639824,0.9404675960540771,5,30,False,0.007210769224911928,500.59014502868797,622.4862838692497,129.60671027492208,27.613187543989625,138.3998512589751,-99.6757836290075,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,0.4,0.2,1.8,2.4,0.0,0.2,470.2,-99.6757836290075
232,475136,-0.0032041646491658563,22.696972846984863,4.074870220820109,0.0037594223168722703,0.03735170226621752,0.26164679080247877,0.08876895904541016,4.401091575622559,0.7652994791666666,0.000274342656,0.0091447552,-0.05927131325006485,0.9429841041564941,5,30,False,0.006458114832639694,500.956339315517,624.9820472581778,130.27226082398556,27.726631659985287,138.3998512589751,-84.93010258284146,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.0,0.3333333333333333,500.3333333333333,-84.93010258284146
233,477184,-0.004277905924148702,21.69138660430908,4.080295260747274,0.0029633665263989564,0.027271211085220178,0.2785132293899854,0.21185116469860077,4.139864444732666,0.7091471354166666,0.000274232064,0.0091410688,-0.058906763792037964,0.9433490037918091,5,30,False,0.005728916265070438,501.2939528027927,627.6088228822337,130.85855408209318,27.829230061994167,138.3998512589751,-78.71141995964626,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,1.5,0.5,2.5,1.0,0.0,0.25,514.25,-78.71141995964626
234,479232,-0.003473297466795581,17.418246269226074,4.0812903563181555,0.0033588306728295964,0.033505756792146714,0.2529764493306478,-0.06875372678041458,3.9342808723449707,0.80712890625,0.00027412147199999996,0.0091373824,-0.05759118124842644,0.9446253776550293,5,30,False,0.0062320115976035595,501.55787395741544,630.3879773662047,131.41952203112305,27.940117556994664,138.3998512589751,-66.4184898777446,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,1.5,0.75,3.0,0.75,0.0,0.75,557.0,-66.4184898777446
235,481280,-0.006097121280618012,18.170456409454346,4.084825277328491,0.004925183537354788,0.05726688000528763,0.2724664385120074,0.06812824308872223,3.9358365535736084,0.740234375,0.00027401088,0.009133696,-0.057188183069229126,0.9450572729110718,5,30,False,0.008677984587848186,501.7483381555326,633.2283117242478,132.0540403493651,28.04780212699552,138.3998512589751,-85.06170108322355,nan,nan,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,0.0,0.3333333333333333,552.3333333333334,-85.06170108322355
236,483328,-0.005537293315865099,30.358153343200684,4.087926816940308,0.004571603186629724,0.05295432172715664,0.2724075908462206,-0.7943812608718872,5.437373638153076,0.6521809895833334,0.000273900288,0.0091300096,-0.055120304226875305,0.9470303058624268,5,30,False,0.00849215779453516,502.12446250290674,635.7607550453249,132.6366853264626,28.157761725000455,138.3998512589751,-79.00517856369379,nan,nan,4,0.0,0.25,0.0,0.5,0.5,0.0,1.25,0.5,2.5,1.25,0.0,0.5,480.0,-79.00517856369379
237,485376,-0.004028839097979168,24.22068977355957,4.094200118382772,0.0035414938394343113,0.038680554557746896,0.2632909804582596,-0.5715194344520569,4.606191158294678,0.77392578125,0.00027378969599999996,0.0091263232,-0.05342972278594971,0.9486342668533325,5,30,False,0.006603056099265814,502.3076154845241,638.635035551386,133.24243474433024,28.265714713008492,138.3998512589751,-85.42198075474808,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,1.8,0.2,1.8,1.0,0.0,0.2,544.8,-85.42198075474808
238,487424,-0.005778228098643012,20.4531494140625,4.103052139282227,0.003998868882618809,0.04869914509278412,0.2831823840737343,0.26184967160224915,4.497561931610107,0.7023111979166666,0.000273679104,0.0091226368,-0.04849754273891449,0.9533218741416931,5,30,False,0.007680308539420366,502.8272477316105,640.9205882373935,133.79762617626693,28.37787908500468,138.3998512589751,-81.38720661314926,nan,nan,4,0.0,0.5,0.0,0.75,0.25,0.0,2.0,0.25,2.0,0.75,0.0,0.25,440.5,-81.38720661314926
239,489472,-0.0036912204115651546,23.72942523956299,4.111627308527629,0.0033458725474875117,0.03429816112620756,0.2642416089773178,0.0034647323191165924,4.335610389709473,0.8583984375,0.000273568512,0.0091189504,-0.04913406819105148,0.9527694582939148,5,30,False,0.006586926523596048,502.9958211265563,643.843799174414,134.3786829743185,28.48498638201272,138.3998512589751,-88.8781600300357,nan,nan,4,0.0,0.25,0.0,0.75,0.25,0.0,1.25,0.25,1.25,1.5,0.0,0.25,518.75,-88.8781600300357
240,491520,-0.00485674438047378,35.342586517333984,4.108466211954752,0.0035787076267170853,0.03815706295426935,0.31818171789248784,-0.4020964503288269,5.745595932006836,0.736328125,0.00027345791999999996,0.009115264,-0.04949864745140076,0.9524291753768921,5,30,False,0.006018083542585373,503.3285864821878,646.4566602143168,134.95751743933943,28.5896542770206,138.3998512589751,-76.42644805380957,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,0.75,0.75,2.5,1.5,0.0,0.5,542.25,-76.42644805380957
241,493568,-0.003223911152842144,19.53506145477295,4.108915980656942,0.00320929475609033,0.028765814627210298,0.2778441389401754,0.0011361524229869246,3.8673558235168457,0.7639973958333334,0.000273347328,0.0091115776,-0.04912945255637169,0.95276939868927,5,30,False,0.007017266936600208,503.643264740471,649.1283702762739,135.50327869829198,28.70014743102365,138.3998512589751,-82.91061605163614,nan,nan,5,0.0,0.2,0.0,0.6,0.4,0.0,1.2,0.4,2.2,1.4,0.0,0.4,515.0,-82.91061605163614
242,495616,-0.004569624063636487,30.560107803344728,4.110348145167033,0.005188456556001251,0.06097842608190452,0.2935195992390315,-0.6771769523620605,4.7986016273498535,0.7862955729166666,0.000273236736,0.0091078912,-0.048287149518728256,0.9535276889801025,5,30,False,0.010868615470826626,503.95526780068326,651.7744229821838,136.0819313232205,28.807238998022513,138.3998512589751,-85.77279462976958,nan,nan,4,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.0,3.0,0.5,0.0,0.0,379.75,-85.77279462976958
