env_steps,vector_steps,replay_size,critic_updates,actor_updates,environment_steps_per_second,update_calls_in_interval,critic_updates_in_interval,actor_updates_in_interval,target_updates_in_interval,critic1_loss_mean,critic2_loss_mean,q1_mean,q2_mean,target_q_mean,q1_q2_abs_gap_mean,td_error_abs_mean,critic1_grad_norm_pre_clip_mean,critic2_grad_norm_pre_clip_mean,critic1_grad_clipped_fraction,critic2_grad_clipped_fraction,critic1_loss_max,critic2_loss_max,q1_q2_abs_gap_max,td_error_abs_max,critic1_grad_norm_pre_clip_max,critic2_grad_norm_pre_clip_max,actor_loss_mean,sampled_log_prob_mean,deterministic_action_abs_mean,stochastic_action_abs_mean,action_saturation_fraction_mean,actor_grad_norm_pre_clip_mean,actor_grad_clipped_fraction,actor_loss_last,action_saturation_fraction_max,actor_grad_norm_pre_clip_max,completed_episodes,red_complete_elimination_success_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
927744,115968,927744,113469,56734,111.61025577434484,256,256,128,128,1.1044713429291733,1.0951406677486375,0.4826403923034377,0.4809617791306664,0.4868534114407339,0.3413217136403546,0.3413252404425293,79.96896462142467,71.27426165342331,1.0,1.0,4.682542324066162,4.71585750579834,25.522218704223633,56.338748931884766,263.7561340332031,224.64694213867188,-0.5431262718469725,-1.5161409424617887,0.24199192777977102,0.5014905718345372,0.007890771161741425,0.6344376341439784,0.0,0.00022839960001874715,0.01116738085962862,1.049551248550415,4,0.0,0.0,0.0,1.0,2.25,1.75,0.25,0.75,561.0,-70.22183107176534
929792,116224,929792,113725,56862,111.70926906191028,256,256,128,128,1.1853302525705658,1.1648965124040842,0.4829062531971431,0.4950682120820602,0.4964032396624134,0.3402826845413074,0.34853212913731113,89.24681063741446,78.94951803609729,1.0,1.0,5.963788032531738,6.337736129760742,28.827810287475586,56.01875686645508,336.5240173339844,340.8614501953125,-0.5945837877734448,-1.5296139661222696,0.2404190537505205,0.5010473330261243,0.007826441911117643,0.6403178819455206,0.0,-0.8564492464065552,0.010039395094675309,1.1872334480285645,5,0.0,0.0,0.2,1.4,1.6,1.2,0.2,0.4,465.2,-56.50990485904149
931840,116480,931840,113981,56990,111.80520146111118,256,256,128,128,1.2871334532974288,1.2909949081367813,0.4708511430870317,0.47346509749422694,0.470463171600386,0.33578286471311003,0.3487969593843445,74.11604266241193,73.9772434309125,1.0,1.0,5.52335262298584,5.77722692489624,25.658023834228516,56.65742874145508,261.757080078125,273.4919738769531,-0.5613801864637935,-1.519329870119691,0.23813118635014383,0.49910352763218824,0.007398279791245288,0.6333876475691795,0.0,-0.3816758096218109,0.011284046692607004,0.9722011685371399,2,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,599.5,-68.4276033587521
933888,116736,933888,114237,57118,111.90140247312763,256,256,128,128,1.139302691037301,1.130660426686518,0.5099121424501618,0.5105416950427752,0.5162986721907146,0.34156273875851184,0.3443950242944993,87.19377567619085,78.28300709277391,1.0,1.0,4.278604984283447,4.3922505378723145,28.999902725219727,56.30193328857422,419.1414489746094,417.34478759765625,-0.6092334627173841,-1.5263038603588939,0.23757345946351377,0.501266670770855,0.00784014599205339,0.5975272206123918,0.0,-0.39873000979423523,0.010348792640858567,0.9853630065917969,5,0.0,0.0,0.8,1.2,3.0,1.0,0.0,0.6,578.4,-59.07048223372476
935936,116992,935936,114493,57246,111.99531708545557,256,256,128,128,1.0743629611097276,1.0604130550054833,0.4618129719947319,0.4645560889105127,0.4692415867791624,0.341139524593018,0.333720478171017,92.36334037035704,75.21844325214624,1.0,1.0,5.006547927856445,4.987124919891357,25.461380004882812,56.708335876464844,349.1799621582031,253.7576141357422,-0.5677550604104908,-1.5141533371061087,0.24096227497081735,0.5007177294948247,0.007740325945218413,0.6386041324585676,0.0,-0.4039514362812042,0.01021320056172603,1.1881705522537231,2,0.0,0.0,0.0,2.5,1.5,0.0,0.5,1.0,600.0,-19.120097555780376
937984,117248,937984,114749,57374,112.09082321471575,256,256,128,128,1.169227900216356,1.1498873342643492,0.4642982377401381,0.46340220344791305,0.46534197764412966,0.3350043217651546,0.344025966944173,78.65674700587988,65.58388104662299,1.0,1.0,6.278074264526367,6.923971652984619,25.695743560791016,56.264930725097656,295.16973876953125,294.8485107421875,-0.5519739999253943,-1.522000603377819,0.23818774888386118,0.500740844794064,0.00782004109572434,0.6245168296154588,0.0,-0.5364965796470642,0.012093142930657403,0.9613379836082458,5,0.0,0.0,0.2,1.8,2.4,0.8,0.2,0.8,575.4,-42.969893223705
940032,117504,940032,115005,57502,112.18630100844268,256,256,128,128,1.1277649174444377,1.1178139724070206,0.4716105706692133,0.47244482917949426,0.47336947175972455,0.3474287010030821,0.33877741277683526,83.42612066119909,71.24247819557786,1.0,1.0,4.4565277099609375,4.658955097198486,26.11432647705078,56.2238883972168,311.84033203125,227.20111083984375,-0.5251194176671561,-1.527603686787188,0.23929232699622432,0.49884404213081734,0.007418414603214266,0.6474058825988322,0.0,0.11338485777378082,0.01083078491335372,1.1668977737426758,3,0.0,0.0,0.6666666666666666,2.0,2.3333333333333335,0.3333333333333333,0.0,1.0,600.0,-31.030801987989435
942080,117760,942080,115261,57630,112.27703706623332,256,256,128,128,1.0994104756973684,1.0971000700374134,0.4912649826856068,0.49900073064327444,0.5009866413947748,0.3496129224076867,0.3441840069135651,81.5840705409646,74.8190141916275,1.0,1.0,4.214570045471191,4.400441646575928,23.059940338134766,55.99097442626953,280.5530090332031,277.95843505859375,-0.5946079475124861,-1.511018886230886,0.24232426373969146,0.49952185599524723,0.007664051963462448,0.6503257213626057,0.0,-0.5035631656646729,0.010306686777275012,1.3259936571121216,2,0.0,0.0,0.5,2.5,1.0,0.0,0.0,1.0,600.0,-16.862764146579593
944128,118016,944128,115517,57758,112.37334454690097,256,256,128,128,1.1087694752495736,1.0612412216723897,0.5026900594293693,0.5005363704112824,0.5026378133552498,0.33266120753251016,0.33290361089166254,79.32812311500311,64.57301562279463,1.0,1.0,4.751829147338867,4.842611312866211,27.14824676513672,56.25214385986328,319.2419128417969,203.6845703125,-0.6040021394474024,-1.5146843390539289,0.23868655417704038,0.4989187832462054,0.0074402271463524395,0.6002911729738116,0.0,-0.686453104019165,0.010120177103099304,0.9771532416343689,5,0.0,0.0,0.2,1.6,2.4,0.6,0.6,0.8,507.6,-43.121894168256496
946176,118272,946176,115773,57886,112.4642694132232,256,256,128,128,1.0809089925605804,1.0565269278595224,0.5010191515793849,0.5100743174102718,0.5063782328525122,0.32864446635358036,0.33236462937202305,77.95387191325426,68.77657374739647,1.0,1.0,5.474553108215332,5.343033790588379,26.960296630859375,56.86848449707031,322.5299072265625,239.5811309814453,-0.6051070423272904,-1.516827231273055,0.24006034271945295,0.5004053302517837,0.007527342652649903,0.5767040338832885,0.0,-0.7606369853019714,0.011038377615197022,1.2202260494232178,5,0.0,0.0,0.4,0.6,2.4,1.8,0.2,0.6,540.4,-79.82575680691643
948224,118528,948224,116029,58014,112.55811562829624,256,256,128,128,1.2228714383672923,1.2226067446172237,0.5193306406681586,0.518899802264059,0.5186533999294625,0.33229860034771264,0.34185425721807405,77.0701446570456,80.7076173722744,1.0,1.0,6.528798580169678,6.850103378295898,27.163002014160156,75.83771514892578,295.8768615722656,304.95709228515625,-0.6091453398694284,-1.5195879926905036,0.23809233672060462,0.4992044773353256,0.0074840786415016,0.6697825675364584,0.0,-0.8602602481842041,0.01090582499358481,1.1034355163574219,3,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.0,600.0,-46.85341806230732
950272,118784,950272,116285,58142,112.65355605313185,256,256,128,128,1.0347263445146382,1.0158230141969398,0.4803519025481364,0.48527803573642814,0.4865932486782185,0.33291991672012955,0.33463057823246345,78.23068498820066,66.97294315695763,1.0,1.0,5.327233791351318,5.584047317504883,25.42607307434082,56.66716384887695,250.23736572265625,235.61956787109375,-0.6026962661126163,-1.527459317818284,0.23613155739891278,0.4983668423968097,0.007457656427636348,0.5626712611410767,0.0,-0.6330628991127014,0.010469174098487785,0.9575148820877075,2,0.0,0.0,0.5,1.5,3.0,1.0,0.0,1.0,600.0,-48.41965936263955
952320,119040,952320,116541,58270,112.75033455975856,256,256,128,128,1.1369229209958576,1.1101637819665484,0.5104061105957953,0.5079282626247732,0.5109951169943088,0.3212063278770074,0.33076452737441286,70.36431232839823,65.91614142805338,1.0,1.0,5.666162014007568,5.750271797180176,21.362581253051758,56.065486907958984,294.1999816894531,252.2512664794922,-0.6191618910233956,-1.5236406698822975,0.23985273364137347,0.5002150579000949,0.007658732250202473,0.554149565519765,0.0,-0.2318544238805771,0.012173012173012173,0.9512717723846436,5,0.0,0.0,0.2,1.6,2.6,0.8,0.4,1.0,600.0,-44.683205949298824
954368,119296,954368,116797,58398,112.85713897133039,256,256,128,128,1.0034575040917844,0.9946750068338588,0.5163275646264083,0.5176830011114362,0.5150411305949092,0.3343252136837691,0.33759764878777787,71.66430196911097,75.54627904295921,1.0,1.0,3.9019603729248047,3.5879745483398438,27.245180130004883,52.75896453857422,336.0625,254.61346435546875,-0.6090118700303719,-1.5237410059198737,0.23970859886362664,0.5013194127192155,0.007676089367514629,0.5837487794924527,0.0,-0.5069812536239624,0.010628761685234986,0.9461284875869751,3,0.0,0.0,0.0,2.6666666666666665,2.0,0.0,0.3333333333333333,1.0,600.0,-15.854901831932997
956416,119552,956416,117053,58526,112.95914262029225,256,256,128,128,1.0997233499074355,1.0694315509172156,0.5179105655224703,0.5170396943194646,0.5166241282277042,0.333525069989264,0.33223485213238746,84.83959613740444,69.36137044429779,1.0,1.0,4.79962158203125,4.672762393951416,25.63180923461914,56.430728912353516,306.1424560546875,209.74179077148438,-0.5993921354192935,-1.5270231496542692,0.24125691781254627,0.5005549818195837,0.007714592014907647,0.6099807240534574,0.0,-0.7631411552429199,0.010695860072983517,0.9444172382354736,3,0.0,0.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,600.0,-31.809970416456053
958464,119808,958464,117309,58654,113.05262996798807,256,256,128,128,1.1280000205151737,1.123221976624336,0.4960726875142427,0.4966288782816264,0.4956164837167307,0.33745379047468305,0.34202362422365695,67.09950343519449,71.49816428124905,1.0,1.0,5.544422626495361,5.782352447509766,21.19326400756836,75.85022735595703,209.5030059814453,305.75299072265625,-0.5686403868749039,-1.5225905608385801,0.23983794063108527,0.4989084721650136,0.0073555169071537595,0.6014360720291734,0.0,-0.6680846810340881,0.010575942915392456,1.4242780208587646,3,0.0,0.0,0.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,600.0,-57.152694928256096
960512,120064,960512,117565,58782,113.14810906397057,256,256,128,128,1.1265881332801655,1.106264300236944,0.5142819978609623,0.5137773257565641,0.5140065990317453,0.3394117533462122,0.3370433996315114,76.63309718668461,70.894475415349,1.0,1.0,5.256422996520996,5.103145122528076,27.349943161010742,56.51274108886719,235.25933837890625,244.40655517578125,-0.6367065247140999,-1.5280038537457585,0.23769468688589973,0.49820463119421077,0.007378415288258773,0.5969470674172044,0.0,-0.7885032296180725,0.01046452271567126,1.0115770101547241,4,0.0,0.0,0.25,2.75,1.5,0.0,0.0,1.0,600.0,-13.295122957641524
962560,120320,962560,117821,58910,113.24063568497183,256,256,128,128,1.071990104042925,1.0814088712795638,0.4862444518839766,0.4872636380446238,0.4831232958513283,0.33077027928084135,0.32812541513703763,70.25460789352655,67.7220331504941,1.0,1.0,4.201162338256836,4.411218166351318,25.474830627441406,55.904415130615234,209.1088104248047,257.2854309082031,-0.571086970041506,-1.5349651798605919,0.2367305762944742,0.49867241484524477,0.007481022012528581,0.6333224722184241,0.0,-0.5778993368148804,0.01030795000644247,1.2668453454971313,4,0.0,0.0,0.0,1.75,2.0,1.25,0.0,0.75,571.25,-48.38844546801192
964608,120576,964608,118077,59038,113.33675949916457,256,256,128,128,1.021720469929278,1.0449358706828207,0.49545424259849824,0.49562341825549083,0.49755235182374236,0.3322424029465765,0.33548179117497057,71.76540656387806,75.98383343592286,1.0,1.0,5.505494117736816,5.51339864730835,28.148767471313477,75.81465911865234,192.2444305419922,244.20297241210938,-0.602978033672116,-1.5342257348820567,0.2353305875486758,0.49849623211405747,0.007355915514638602,0.5707836791407317,0.0,-0.8118242621421814,0.010381060893784023,1.0631508827209473,2,0.0,0.0,0.0,2.0,2.5,0.5,0.5,1.0,600.0,-34.20718759737247
966656,120832,966656,118333,59166,113.43178445407861,256,256,128,128,1.1179169116076082,1.1122495356248692,0.5019541652291082,0.5061122177055779,0.5042915379399346,0.33513326360844076,0.3380741609726101,77.41665337979794,70.08157186582685,1.0,1.0,5.753016948699951,5.656861305236816,24.82040023803711,56.10251235961914,294.5149230957031,231.7696075439453,-0.592353828062187,-1.5261025875806808,0.24115693335145735,0.5006402124315534,0.007449507424412006,0.5920567959547043,0.0,-0.22462782263755798,0.011480908152734778,1.2027686834335327,6,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,600.0,-38.85192437244147
968704,121088,968704,118589,59294,113.52725087901975,256,256,128,128,0.9525956551660784,0.9495388465584256,0.5047157610206341,0.5103669008458382,0.5092361542820072,0.3452999311266467,0.32901399972615764,80.43979816138744,72.78658698499203,1.0,1.0,5.016286373138428,4.885540008544922,28.426183700561523,55.84554672241211,277.32171630859375,243.31134033203125,-0.5964121102188074,-1.531627873890102,0.2390647533808971,0.5006011154219764,0.007830830796619326,0.6088927800301462,0.0,-0.36068540811538696,0.010007698229407237,1.1044888496398926,2,0.0,0.0,0.5,2.5,2.0,0.0,0.0,1.0,600.0,-17.92394403759863
970752,121344,970752,118845,59422,113.62880765678626,256,256,128,128,1.0761172463535331,1.0572502691065893,0.5073664271112648,0.5148010304728814,0.509750236002219,0.3292042032117024,0.33341169176856056,78.91505281627178,67.54393485933542,1.0,1.0,4.784208297729492,4.837367057800293,25.683467864990234,56.72843933105469,209.0218505859375,243.08489990234375,-0.6389471048169071,-1.532085094600916,0.24087147979548196,0.5006712526273055,0.0075999955038125655,0.591397131793201,0.0,-0.6715009212493896,0.010404770968151249,1.021083950996399,4,0.0,0.0,0.25,2.0,2.0,0.75,0.0,1.0,600.0,-35.30540008215576
972800,121600,972800,119101,59550,113.73130684924038,256,256,128,128,1.0957443410879932,1.08966540946858,0.49008790235620836,0.4929092441270768,0.49288800314388936,0.3262297430774197,0.33356006804388016,77.56189761310816,69.45848232507706,1.0,1.0,4.650744915008545,4.786726951599121,26.250131607055664,55.79249572753906,284.7458190917969,312.0229797363281,-0.6031504954444245,-1.5230808099731803,0.23908984826759164,0.49991932527385274,0.007508717421274684,0.6444994451012462,0.0,-1.0943878889083862,0.009860417467025227,1.1173125505447388,2,0.0,0.0,0.5,1.5,1.0,1.0,0.0,1.0,600.0,-46.443324511630635
974848,121856,974848,119357,59678,113.83485757954287,256,256,128,128,1.0297713799518533,1.0298530396539718,0.4718897157182482,0.4775786921643572,0.4722544208634645,0.3351761834928766,0.3359394752769731,72.79933395981789,70.25253465771675,1.0,1.0,4.259778022766113,4.256911277770996,24.503265380859375,55.90338134765625,310.9517517089844,194.8052215576172,-0.5538570304070163,-1.5282595455646515,0.23936631070965286,0.5009704907624498,0.007801944731472215,0.6099889145698398,0.0,-0.7028842568397522,0.010005065856129687,1.2821537256240845,5,0.0,0.0,0.6,1.2,1.4,1.2,0.0,0.8,579.0,-58.472679884394985
976896,122112,976896,119613,59806,113.9220030898013,256,256,128,128,1.1160928909666836,1.1027664061402902,0.5254161599568761,0.5269727709819563,0.5280603306891862,0.32894169993232936,0.3314711410785094,73.10346841439605,71.65780056267977,1.0,1.0,8.682967185974121,8.917247772216797,24.076560974121094,75.83026885986328,339.7286071777344,389.3403015136719,-0.6140612236849847,-1.5192276183515787,0.2442039221427588,0.5026192940664154,0.007893506827706441,0.6229117303155363,0.0,-0.6384380459785461,0.010723860589812333,1.0652484893798828,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,600.0,-37.85193829992204
978944,122368,978944,119869,59934,114.01415083479105,256,256,128,128,1.094408789766021,1.0843770997598767,0.49835967893363886,0.5007365678970928,0.4972596763091133,0.33240475016646087,0.33238927798811346,85.72939267754555,77.86504631489515,1.0,1.0,4.822064399719238,5.173587322235107,26.608619689941406,56.50739288330078,284.7633972167969,240.09600830078125,-0.5643065962258333,-1.5279816007241607,0.24138179406383997,0.5019186835155373,0.007711219117841698,0.5888750932645053,0.0,-0.8597127199172974,0.010691103474608629,1.1881656646728516,2,0.0,0.0,0.5,1.5,3.0,1.0,0.0,1.0,600.0,-48.97068151151325
980992,122624,980992,120125,60062,114.10352929025106,256,256,128,128,1.0385267508099787,1.029997260775417,0.5269275688115158,0.5274481934247888,0.525409163071572,0.3257660111412406,0.32958648208295926,77.2238517254591,71.92849267274141,1.0,1.0,7.569074630737305,7.337486267089844,21.32022476196289,56.50199890136719,243.73049926757812,225.39300537109375,-0.6366084990186209,-1.5359571687877178,0.24057189268308382,0.5015486468954655,0.007848492516087942,0.6116748645436019,0.0,-0.6215463280677795,0.010819971320557946,0.9588497877120972,6,0.0,0.0,0.3333333333333333,1.8333333333333333,2.1666666666666665,0.6666666666666666,0.16666666666666666,0.6666666666666666,583.0,-42.42903105254967
983040,122880,983040,120381,60190,114.18813256486334,256,256,128,128,1.0867813033983111,1.0896123328711838,0.4894176847374183,0.49221785713689314,0.49313895015257003,0.3334385654889047,0.3368382486514747,74.75361163541675,75.91810210049152,1.0,1.0,5.132604598999023,4.810641288757324,21.63515281677246,56.261199951171875,249.6197052001953,265.6540222167969,-0.5888634613547765,-1.5416139233857393,0.2368837667830672,0.49855215918965656,0.0072683753893299325,0.5905485544353724,0.0,-0.26893630623817444,0.010132102090547646,1.1033114194869995,2,0.0,0.0,0.5,1.0,1.0,1.5,0.0,0.5,569.0,-69.14419524048833
985088,123136,985088,120637,60318,114.28025254949671,256,256,128,128,1.0180118911666796,0.9977163837756962,0.5251501662296505,0.5246423380049237,0.5278239383442269,0.3276159733068198,0.3274140573339537,78.0758528932929,65.61702633276582,1.0,1.0,5.229697227478027,5.8556809425354,22.689258575439453,56.09837341308594,280.58477783203125,262.6485900878906,-0.674151080311276,-1.5344914942979813,0.24034783524247694,0.5011955054802034,0.0076242241357771185,0.557998584350571,0.0,-0.5429818034172058,0.010311936065996391,1.0595977306365967,5,0.0,0.0,0.4,1.4,2.4,1.0,0.2,0.8,572.4,-52.583839479587915
987136,123392,987136,120893,60446,114.36454596787092,256,256,128,128,1.068804371287115,1.0379415391944349,0.5231150524414261,0.5255457420030325,0.5252652602430317,0.3377680126577616,0.3295767191448249,82.76267793774605,65.33325784653425,1.0,1.0,5.301595687866211,5.086762428283691,23.621944427490234,75.85551452636719,252.17845153808594,240.83663940429688,-0.6349870030535385,-1.523586212657392,0.24332093232421506,0.5036888451375868,0.008003815957376936,0.6103369274642318,0.0,-0.7969782948493958,0.011072486159392301,0.9952360391616821,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,600.0,-7.89150018444343
