update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
1350,2764800,-0.0006527804895692194,17.326439380645752,7.056100368499756,0.008537624000261227,0.03588895973128577,0.15969265699386598,-0.772952675819397,3.8491392135620117,0.9397786458333334,391.3002186115345,4854.69334467678,631.6855046948622,169.8326441078607,1263.53723350801,-49.03117020694708,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.5,1.5,1.75,0.75,0.25,0.75,593.25,-49.03117020694708
1351,2766848,-0.0010882723254326265,2.455354702472687,7.0562514940897625,0.023652213617848854,0.04029134054047366,0.12679023618499438,-0.06493927538394928,1.618424654006958,0.9641927083333334,391.32573665744775,4858.755136118802,632.152265789824,169.96185605385836,1263.53723350801,-5.460821818916884,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.3333333333333335,0.0,0.0,1.0,600.0,-5.460821818916884
1352,2768896,-0.0017730998651434978,13.679074954986572,7.061457045873007,0.013442055747145788,0.016617674101144075,0.14176817536354064,-0.3709167242050171,2.7777862548828125,0.9454752604166666,391.35347178464474,4862.757666829813,632.6337054008327,170.09002002885973,1263.53723350801,-38.922424579753475,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,537.6666666666666,-38.922424579753475
1353,2770944,-0.0014904440458243092,2.6660261154174805,7.064873695373535,0.024366732236618796,0.03187333596870303,0.1378817615409692,0.00663870619609952,1.6760108470916748,0.982421875,391.3847562846267,4866.678248486809,633.1284417757997,170.21512049186276,1263.53723350801,-9.67318765744689,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2.8,2.6,0.0,0.0,1.0,600.0,-9.67318765744689
1354,2772992,0.01886095420923084,9.731828880310058,7.067491658528646,0.04524391019561638,0.0633161847324421,0.3460832335054874,-0.13956943154335022,3.3014533519744873,0.8702799479166666,391.4647972274349,4869.73934297177,633.5914814438074,170.3607194238648,1263.53723350801,-20.64915149840226,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,3.0,0.5,0.0,1.0,600.0,-20.64915149840226
1355,2775040,0.0019380549628597995,6.75784740447998,7.06683497428894,0.06594301268147926,0.08691689807455986,0.15480641971031825,-0.17055769264698029,2.518181085586548,0.8173828125,391.55328619901843,4872.775080363797,633.967604994803,170.47306804986874,1263.53723350801,-19.248993591105318,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,2.25,0.25,0.25,1.0,600.0,-19.248993591105318
1356,2777088,0.013771315307045976,1.7254142761230469,7.069427887598674,0.05268525183976938,0.11896163932979106,0.19507377470533052,0.11211305856704712,1.3679838180541992,0.9606119791666666,391.583311270297,4876.77604203175,634.418827162779,170.595176224866,1263.53723350801,-35.75518437764064,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,0.6666666666666666,1.0,600.0,-35.75518437764064
1357,2779136,-0.002076090147602372,12.851719570159911,7.070309750239054,0.03976416286701957,0.03479666146449745,0.13901348064343136,-0.25156551599502563,3.669901132583618,0.8792317708333334,391.611852932516,4880.747345488722,634.9171502107711,170.71568821886467,1263.53723350801,-15.723078790561885,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,2.5,0.0,0.0,1.0,600.0,-15.723078790561885
1358,2781184,0.0008814241271466016,2.9841307759284974,7.075751622517903,0.13792082431415717,0.05764092863537371,0.16098960513869923,0.2986697554588318,1.8764007091522217,0.9241536458333334,391.63473978891807,4884.790555260777,635.413530441816,170.86964721086406,1263.53723350801,-22.206666863394048,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,3.0,0.0,0.6666666666666666,1.0,600.0,-22.206666863394048
1359,2783232,-0.0030106763161408404,22.432083320617675,7.075053946177165,0.18686978947371244,0.05675730986210207,0.15264138455192247,-0.6969717144966125,4.353369235992432,0.9288736979166666,391.6649722815389,4888.754710859721,635.8819461117964,170.9963599738694,1263.53723350801,-57.15185211403451,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,1.75,1.25,0.25,0.5,536.0,-57.15185211403451
1360,2785280,0.010367254245405395,0.16916011795401573,7.069842704137167,0.01562696296411256,0.07193063603093226,0.244248050202926,0.33398759365081787,0.3811001181602478,0.9166666666666666,391.68865876383853,4892.833736956709,636.3633284978278,171.1135276388668,1263.53723350801,-5.26022178464882,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.26022178464882
1361,2787328,-0.0005586421323945009,13.925215816497802,7.056709957122803,0.03962644287385046,0.04027139643828074,0.16090031440059344,-0.6148110628128052,3.5670762062072754,0.8694661458333334,391.7226573789165,4896.737470474523,636.8191479618181,171.23320232886908,1263.53723350801,-40.492441391157264,nan,nan,5,0.0,0.0,0.2,0.2,0.6,0.0,0.0,1.8,2.0,0.6,0.6,0.6,472.0,-40.492441391157264
1362,2789376,0.0022779895468071723,28.564748573303223,7.057987324396769,0.02666226951793457,0.02540450685968002,0.17251082907120388,-0.6577093005180359,4.852704048156738,0.8761393229166666,391.771706444135,4900.426382878555,637.2399569947447,171.34543914387177,1263.53723350801,-32.90174979447147,nan,nan,4,0.0,0.0,0.25,0.25,0.5,0.0,0.0,2.0,2.0,0.0,1.0,0.5,402.5,-32.90174979447147
1363,2791424,0.0008942012985547384,16.280958557128905,7.0635322570800785,0.013138596624291192,0.03412946123474588,0.17037735432386397,-0.4468122720718384,3.9011738300323486,0.8688151041666666,391.8096053058231,4904.304003241494,637.6779598788344,171.46213689287106,1263.53723350801,-55.79601904073047,nan,nan,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,2.5,1.0,0.5,0.5,591.5,-55.79601904073047
1364,2793472,0.004398894233357472,8.899470043182372,7.068165302276611,0.010671374450127284,0.015020220416287582,0.16397268896301587,-0.16906240582466125,3.0982887744903564,0.798828125,391.8509928283879,4908.0802387174845,638.1355010858024,171.57919033987127,1263.53723350801,-30.49084729898459,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0,2.25,2.75,0.5,0.25,0.75,592.25,-30.49084729898459
1365,2795520,0.00012149582228933771,20.375128555297852,7.070913664499918,0.03359786997413418,0.01920607336020718,0.15287248094876607,-0.43631085753440857,4.831345558166504,0.7884114583333334,391.9397513346155,4910.967361447474,638.6127197668175,171.70453249386628,1263.53723350801,-39.41688029977968,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.75,2.25,0.5,0.75,1.0,600.0,-39.41688029977968
1366,2797568,-0.0008737584750633687,21.798529434204102,7.069233655929565,0.006984481706361597,0.027601637376938014,0.16134604488809903,0.01967460662126541,4.936697006225586,0.7205403645833334,392.0404537249527,4913.66940918137,639.0801338068704,171.81804461986758,1263.53723350801,-53.147252050582516,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,600.0,-53.147252050582516
1367,2799616,-0.0016819663510735457,4.925091958045959,7.065708414713542,0.007127341732848435,0.019367960918073853,0.1476629580060641,0.3547774851322174,2.08473539352417,0.818359375,392.0914674262813,4917.239529927378,639.5345017638829,171.95488214786747,1263.53723350801,-46.768450589812346,nan,nan,5,0.0,0.0,0.0,0.2,0.8,0.2,0.4,1.4,1.8,0.6,0.6,0.8,590.0,-46.768450589812346
1368,2801664,0.0261152159771882,3.616849184036255,7.063214731216431,0.04015290330862627,0.07820192334863046,0.30483678008119264,0.8073329925537109,2.018848419189453,0.9278971354166666,392.17089893388624,4920.336766128377,639.976545512829,172.08399622186698,1263.53723350801,-18.422158700778937,nan,nan,60,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.1,2.8333333333333335,0.23333333333333334,nan,0.06666666666666667,269.4,nan
1369,2803712,-0.0032424631159907826,7.652441549301147,7.059746885299683,0.023759241875571508,0.03033443611736099,0.13325679749250413,-0.15995635092258453,2.7500722408294678,0.9285481770833334,390.5146514073917,4924.2195090812675,640.4304887948019,172.21051434486435,1294.4832884280113,-17.82509425995577,nan,nan,5,0.0,0.0,0.2,0.0,0.8,0.0,0.4,2.4,1.6,0.0,0.2,0.8,491.8,-17.82509425995577
1370,2805760,0.026367023166191453,4.803275156021118,7.060185718536377,0.031064118507007757,0.05705618094652891,0.38358818118770915,0.25632360577583313,1.694799780845642,0.9713541666666666,390.55685056080983,4928.037382531293,640.8482574448863,172.32796512686764,1294.4832884280113,-32.96350259517203,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.5,0.5,0.5,1.0,600.0,-32.96350259517203
1371,2807808,0.0027566716152553758,13.619635963439942,7.055612929662069,0.08300362224690616,0.029262966895475983,0.16524182831247647,-0.03391183912754059,3.5054500102996826,0.94580078125,390.6072977001415,4931.625371746319,641.3250219538822,172.45346605486702,1294.4832884280113,-30.687426471777144,nan,nan,5,0.0,0.0,0.0,0.2,0.8,0.0,0.2,2.2,1.8,0.6,0.0,0.8,585.0,-30.687426471777144
1372,2809856,-0.000634168472121625,13.074256134033202,7.053729995091756,0.0171419094549492,0.04463879452086985,0.16340038826068243,0.3306821286678314,3.2966489791870117,0.9039713541666666,390.6852312286025,4934.725298590311,641.7875679408608,172.57647471386736,1294.4832884280113,-46.247689527789284,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.0,600.0,-46.247689527789284
1373,2811904,0.0008971470117103309,6.587155389785766,7.0495019753774,0.012682431658807522,0.04986177776784947,0.15103373030821482,0.9896344542503357,2.3213460445404053,0.9446614583333334,390.7528367819905,4938.021167725339,642.2418206249204,172.6983591668686,1294.4832884280113,-41.072058017863434,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,1.6666666666666667,1.0,0.0,0.6666666666666666,593.6666666666666,-41.072058017863434
1374,2813952,-0.0024131795042194428,13.150900554656982,7.047880395253499,0.03640078547759913,0.0181329958839342,0.14998552203178406,-0.22176261246204376,3.4354591369628906,0.9015299479166666,390.80213057566215,4941.6777821543365,642.6617412679552,172.8269083818741,1294.4832884280113,-39.9152438379504,nan,nan,5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,2.0,2.2,1.0,0.0,0.8,593.8,-39.9152438379504
1375,2816000,-0.0011886115923213463,7.936588191986084,7.051402362187703,0.027899773810834933,0.046687846537679434,0.14341217676798504,0.09125567227602005,2.610410451889038,0.9207356770833334,390.8533696951511,4945.314585037289,643.0789592019282,172.95271605187736,1294.4832884280113,-49.77670322757331,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666667,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,526.3333333333334,-49.77670322757331
1376,2818048,0.007152115157805383,6.853178071975708,7.05125846862793,0.022701299229326347,0.09388519457230965,0.2037601704398791,0.1482648104429245,2.2182652950286865,0.990234375,390.87983505325514,4949.356287233342,643.5452814349119,173.07257078887778,1294.4832884280113,-39.07319259558911,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,516.3333333333334,-39.07319259558911
1377,2820096,-0.0024369232977430027,12.647037410736084,7.049028539657593,0.009347797156078742,0.03246535531555613,0.15169810950756074,-0.03135332837700844,3.2909858226776123,0.88525390625,390.94742578131235,4952.647282074446,643.9998352079056,173.19660917587316,1294.4832884280113,-37.45357067800978,nan,nan,4,0.0,0.0,0.0,0.25,0.75,0.0,0.25,2.0,2.5,0.75,0.0,0.75,574.75,-37.45357067800978
1378,2822144,0.001103290765119406,1.6294678390026092,7.057515621185303,0.029013556447656203,0.02412727977304409,0.13785601208607356,0.3396458625793457,1.0383851528167725,0.9772135416666666,391.0056528727587,4956.126140583488,644.4309214689129,173.3223081438773,1294.4832884280113,-20.771420790724733,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,2.0,0.5,0.0,1.0,600.0,-20.771420790724733
1379,2824192,-0.000609825283754617,2.387803542613983,7.062442874908447,0.015215218633723755,0.017390980664640666,0.1206584437439839,0.058480311185121536,1.5862607955932617,0.9884440104166666,391.041988366126,4960.021258691544,644.8582703909196,173.4537489688737,1294.4832884280113,-5.921436382352113,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,600.0,-5.921436382352113
1380,2826240,-0.002031257137423381,3.338962960243225,7.065639654795329,0.04019378855979691,0.02155008362606168,0.14519217560688655,-0.0664631724357605,1.9216244220733643,0.9576822916666666,391.0848278154153,4963.796547169601,645.2893205729488,173.57199888987088,1294.4832884280113,-5.287468681231985,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.2,0.0,0.0,1.0,600.0,-5.287468681231985
1381,2828288,0.005415594802858929,5.511506414413452,7.07052477200826,0.024317187528746825,0.0188003504415974,0.16117385750015575,-0.053839609026908875,2.410691738128662,0.9265950520833334,391.1386495841852,4967.39961321852,645.6950687209464,173.6877965878739,1294.4832884280113,-24.064376298790496,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,1.0,600.0,-24.064376298790496
1382,2830336,0.0014486975924228318,3.8034491539001465,7.070960283279419,0.024652233087302498,0.020524887014956524,0.14973849778374035,-0.16130879521369934,2.096440076828003,0.8839518229166666,391.18935353811673,4971.035484633547,646.1215368009289,173.811328721873,1294.4832884280113,-12.446927054120655,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,1.0,0.0,0.0,1.0,600.0,-12.446927054120655
1383,2832384,-0.0013720840778357038,20.079255485534667,7.069801139831543,0.011934934110225488,0.028002585020537176,0.14755109896262486,-0.13040104508399963,3.348388910293579,0.9069010416666666,391.2167800368642,4975.0842399365865,646.5623079269571,173.92439964386722,1294.4832884280113,-56.129279761982616,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,2.5,1.0,0.5,0.5,555.25,-56.129279761982616
1384,2834432,0.04231869231055801,0.3269519299268723,7.074396165211995,0.07710286938624146,0.03607619831648966,0.5037637496987979,0.47635045647621155,0.4201991856098175,0.9583333333333334,391.23852099578863,4979.24812942664,646.9981616849764,174.04263893586904,1294.4832884280113,-6.2967107763852255,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-6.2967107763852255
1385,2836480,-0.0001662084444736441,0.27627719193696976,7.070365460713704,0.04300005800323561,0.02790242393190662,0.14136022279659907,0.4161180257797241,0.48302149772644043,0.9986979166666666,391.2580013556155,4983.369870449649,647.4899618869094,174.17220769987034,1294.4832884280113,-9.608682425830315,nan,nan,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8333333333333335,2.5,0.0,0.16666666666666666,1.0,600.0,-9.608682425830315
1386,2838528,0.01923262478473286,0.26138096675276756,7.059285974502563,0.03509253564601143,0.018033854166666665,0.22694445699453353,0.523489236831665,0.40489432215690613,1.0,391.32830626077555,4986.62700303569,647.9283448429196,174.29023939686886,1294.4832884280113,-5.548162492821575,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.548162492821575
1387,2840576,0.0046771160326898095,0.255322191119194,7.046395778656006,0.030014064975936585,0.028873697916666666,0.1361454928914706,0.1807985156774521,0.5588424205780029,1.0,391.39801846772605,4989.874474357588,648.3675078719389,174.4142488458674,1294.4832884280113,-5.837975008397916,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.8,0.0,0.0,1.0,600.0,-5.837975008397916
1388,2842624,0.014352462984000643,0.20751422196626662,7.0404873530069985,0.06806719755598654,0.04296875,0.2550451415280501,0.03215953707695007,0.4890807867050171,1.0,391.42512176611615,4993.8892089675865,648.8363981188886,174.5371055038704,1294.4832884280113,-5.292829766781362,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6666666666666667,0.0,0.0,1.0,600.0,-5.292829766781362
1389,2844672,0.003879747089619438,0.16683214902877808,7.029618295033773,0.01611589070331926,0.02158203125,0.1752524087826411,0.07329104840755463,0.4371470510959625,1.0,391.45682935387987,4997.819963752663,649.2965744159155,174.6701460358745,1294.4832884280113,-5.385333545367757,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.385333545367757
1390,2846720,0.00773553845162193,0.09564604386687278,7.024055020014445,0.03695630696796191,0.04339192708333333,0.17194650943080583,0.07737250626087189,0.3164180517196655,1.0,391.4868012186317,5001.808008409702,649.7403060208526,174.79302885787183,1294.4832884280113,-5.386259701380368,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,600.0,-5.386259701380368
1391,2848768,0.004263427822540204,0.10430919975042344,7.014372142155965,0.007191087072715163,0.02939453125,0.18227820148070653,0.12531715631484985,0.32863008975982666,1.0,391.53145747928,5005.536127931642,650.1823998858454,174.9117585348722,1294.4832884280113,-5.42110336992846,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.42110336992846
1392,2850816,-0.000782140510273166,15.410552310943604,7.009064785639445,0.0038592421643746395,0.006851247674785554,0.11302325626214345,-0.40968894958496094,3.219470262527466,0.9930013020833334,391.5704770578154,5009.398695390635,650.5866805428814,175.02855313786858,1294.4832884280113,-18.043646519662918,nan,nan,6,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.5,2.5,1.6666666666666667,0.0,0.0,0.8333333333333334,587.8333333333334,-18.043646519662918
1393,2852864,0.005256740469485521,0.05980559606105089,7.009183899561564,0.009031285512416313,0.023014322916666666,0.15743281021714212,0.1843758076429367,0.2032812088727951,1.0,391.6002014412112,5013.417662838561,651.0148695008902,175.15191187386517,1294.4832884280113,-6.173434964573062,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-6.173434964573062
1394,2854912,-0.001830668809513251,0.18406906574964524,7.004352680842081,0.007902598291790734,0.019108072916666666,0.14689692681034405,0.0674075037240982,0.4427248537540436,1.0,391.6316439232516,5017.3331368264335,651.4947539158456,175.2743611128608,1294.4832884280113,-5.424408242829713,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,0.0,0.0,1.0,600.0,-5.424408242829713
1395,2856960,-0.0022131193118790785,0.14242765456438064,7.003687890370687,0.008828610183748727,0.026953125,0.1318194940686226,0.06662890315055847,0.3902091979980469,1.0,391.66586635393594,5021.216006429429,651.9566159198803,175.4003042208642,1294.4832884280113,-5.405942255239097,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,0.0,0.0,1.0,600.0,-5.405942255239097
1396,2859008,-0.0006726910922831545,2.1560650944709776,7.005902322133382,0.047966073057614265,0.011084337159991265,0.12065033266941706,-0.07554908096790314,1.511137843132019,0.99853515625,391.69306461015134,5025.223929746411,652.4245108908653,175.5300543478661,1294.4832884280113,-5.268117203571819,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,600.0,-5.268117203571819
1397,2861056,-0.0005260698885346453,0.14690926522016526,7.0074199676513675,0.013953887904547931,0.019635855228019257,0.15045863042275112,0.05972949415445328,0.40088751912117004,0.9583333333333334,391.73586311035945,5028.962997617411,652.8699432797875,175.64535754186363,1294.4832884280113,-5.340911142078403,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.6,0.0,0.0,1.0,600.0,-5.340911142078403
1398,2863104,0.0013196491752751171,0.06160502880811691,7.005406268437704,0.024914480998025585,0.044183131167665125,0.15620162760217984,0.110747791826725,0.24305877089500427,0.9583333333333334,391.79493992860637,5032.421520066404,653.3060719838395,175.77435119586153,1294.4832884280113,-5.202046193415299,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-5.202046193415299
